ID,Classe,Vitesse (px/s),Temps (s),X,Y
72,car,48.0,2.08,17,539
74,car,0.0,2.08,370,313
1,car,0.0,2.12,262,578
2,car,33.94,2.12,348,660
3,car,145.99,2.12,126,716
4,car,0.0,2.12,139,435
5,car,24.0,2.12,260,370
6,car,0.0,2.12,265,330
7,car,24.0,2.12,384,384
8,car,0.0,2.12,405,414
9,car,0.0,2.12,194,275
10,car,33.94,2.12,156,312
12,car,24.0,2.12,360,336
13,car,0.0,2.12,24,302
14,truck,24.0,2.12,195,483
15,car,33.94,2.12,195,483
17,car,0.0,2.12,274,318
18,car,0.0,2.12,136,370
19,car,0.0,2.12,400,233
20,car,24.0,2.12,230,250
21,car,24.0,2.12,319,231
25,car,0.0,2.12,85,224
26,car,33.94,2.12,300,252
27,car,0.0,2.12,281,278
28,car,0.0,2.12,250,228
29,car,0.0,2.12,13,340
30,car,0.0,2.12,358,244
31,person,24.0,2.12,205,325
33,car,0.0,2.12,381,264
37,car,0.0,2.12,273,219
39,car,0.0,2.12,399,525
42,person,48.0,2.12,302,490
44,car,33.94,2.12,38,244
46,car,0.0,2.12,69,273
48,motorcycle,24.0,2.12,304,511
55,car,0.0,2.12,109,245
60,car,24.0,2.12,134,186
64,person,53.67,2.12,143,717
68,car,0.0,2.12,17,548
70,person,48.0,2.12,301,479
72,car,24.0,2.12,17,540
74,car,0.0,2.12,370,313
1,car,0.0,2.17,262,578
2,car,24.0,2.17,348,661
3,car,122.38,2.17,131,717
4,car,0.0,2.17,139,435
5,car,24.0,2.17,260,369
6,car,0.0,2.17,265,330
7,car,0.0,2.17,384,384
8,car,0.0,2.17,405,414
9,car,33.94,2.17,195,274
10,car,24.0,2.17,157,312
12,car,24.0,2.17,360,335
13,car,0.0,2.17,24,302
14,truck,0.0,2.17,195,483
15,car,0.0,2.17,195,483
17,car,33.94,2.17,275,319
18,car,0.0,2.17,136,370
19,car,0.0,2.17,400,233
20,car,24.0,2.17,229,250
21,car,0.0,2.17,319,231
25,car,0.0,2.17,85,224
26,car,24.0,2.17,300,251
27,car,0.0,2.17,281,278
28,car,0.0,2.17,250,228
29,car,0.0,2.17,13,340
30,car,0.0,2.17,358,244
31,person,24.0,2.17,205,324
33,car,24.0,2.17,382,264
37,car,33.94,2.17,274,220
39,car,33.94,2.17,398,524
42,person,53.67,2.17,301,488
44,car,0.0,2.17,38,244
46,car,0.0,2.17,69,273
48,motorcycle,48.0,2.17,302,511
55,car,53.67,2.17,108,247
60,car,24.0,2.17,135,186
64,person,86.53,2.17,146,719
68,car,33.94,2.17,18,549
70,person,53.67,2.17,300,477
72,car,33.94,2.17,18,541
74,car,0.0,2.17,370,313
1,car,24.0,2.21,262,577
2,car,24.0,2.21,348,660
3,car,98.95,2.21,135,718
4,car,24.0,2.21,140,435
5,car,0.0,2.21,260,369
6,car,24.0,2.21,266,330
7,car,24.0,2.21,385,384
8,car,0.0,2.21,405,414
9,car,0.0,2.21,195,274
10,car,0.0,2.21,157,312
12,car,0.0,2.21,360,335
13,car,0.0,2.21,24,302
14,truck,0.0,2.21,195,483
15,car,0.0,2.21,195,483
17,car,24.0,2.21,275,320
18,car,24.0,2.21,136,369
19,car,24.0,2.21,401,233
20,car,24.0,2.21,229,251
21,car,24.0,2.21,320,231
25,car,0.0,2.21,85,224
26,car,0.0,2.21,300,251
27,car,24.0,2.21,282,278
28,car,24.0,2.21,251,228
29,car,0.0,2.21,13,340
30,car,24.0,2.21,359,244
31,person,24.0,2.21,206,324
33,car,0.0,2.21,382,264
37,car,0.0,2.21,274,220
39,car,48.0,2.21,398,522
42,person,33.94,2.21,300,487
44,car,0.0,2.21,38,244
46,car,24.0,2.21,68,273
48,motorcycle,33.94,2.21,301,510
55,car,0.0,2.21,108,247
60,car,0.0,2.21,135,186
64,person,86.53,2.21,149,721
68,car,24.0,2.21,18,550
70,person,48.0,2.21,298,477
72,car,24.0,2.21,18,542
74,car,24.0,2.21,371,313
1,car,24.0,2.25,262,576
2,car,24.0,2.25,348,661
3,car,53.67,2.25,133,719
4,car,0.0,2.25,140,435
5,car,24.0,2.25,261,369
6,car,24.0,2.25,266,329
7,car,24.0,2.25,385,383
8,car,24.0,2.25,405,413
9,car,24.0,2.25,196,274
10,car,24.0,2.25,158,312
12,car,24.0,2.25,360,334
13,car,0.0,2.25,24,302
14,truck,0.0,2.25,195,483
15,car,0.0,2.25,195,483
17,car,24.0,2.25,276,320
18,car,24.0,2.25,135,369
19,car,0.0,2.25,401,233
20,car,0.0,2.25,229,251
21,car,24.0,2.25,320,232
25,car,0.0,2.25,85,224
26,car,24.0,2.25,301,251
27,car,0.0,2.25,282,278
28,car,0.0,2.25,251,228
29,car,24.0,2.25,13,341
30,car,0.0,2.25,359,244
31,person,33.94,2.25,207,323
33,car,24.0,2.25,383,264
37,car,0.0,2.25,274,220
39,car,33.94,2.25,397,521
42,person,53.67,2.25,298,486
44,car,24.0,2.25,38,245
46,car,0.0,2.25,68,273
48,motorcycle,67.88,2.25,299,508
55,car,24.0,2.25,108,248
60,car,0.0,2.25,135,186
64,person,86.53,2.25,152,723
68,car,24.0,2.25,19,550
70,person,24.0,2.25,297,477
72,car,33.94,2.25,19,543
74,car,0.0,2.25,371,313
1,car,0.0,2.29,262,576
2,car,48.0,2.29,348,659
3,car,24.0,2.29,133,720
4,car,0.0,2.29,140,435
5,car,0.0,2.29,261,369
6,car,0.0,2.29,266,329
7,car,0.0,2.29,385,383
8,car,24.0,2.29,404,413
9,car,0.0,2.29,196,274
10,car,24.0,2.29,158,311
12,car,24.0,2.29,360,333
13,car,0.0,2.29,24,302
14,car,0.0,2.29,195,483
15,truck,0.0,2.29,195,483
17,car,24.0,2.29,276,321
18,car,24.0,2.29,136,369
19,car,0.0,2.29,401,233
20,car,48.0,2.29,229,253
21,car,24.0,2.29,321,232
25,car,24.0,2.29,85,225
26,car,0.0,2.29,301,251
27,car,75.89,2.29,285,277
28,car,24.0,2.29,252,228
29,car,24.0,2.29,13,342
30,car,0.0,2.29,359,244
31,person,0.0,2.29,207,323
33,car,0.0,2.29,383,264
37,car,33.94,2.29,275,221
39,car,24.0,2.29,397,520
42,person,122.38,2.29,297,481
44,car,24.0,2.29,37,245
46,car,24.0,2.29,69,273
48,motorcycle,24.0,2.29,299,507
55,car,0.0,2.29,108,248
60,car,33.94,2.29,136,187
64,person,67.88,2.29,154,725
68,car,24.0,2.29,19,551
70,person,53.67,2.29,295,476
72,car,24.0,2.29,19,544
74,car,0.0,2.29,371,313
1,car,33.94,2.33,261,575
2,car,0.0,2.33,348,659
3,car,67.88,2.33,135,722
4,car,0.0,2.33,140,435
5,car,24.0,2.33,261,368
6,car,24.0,2.33,267,329
7,car,0.0,2.33,385,383
8,car,0.0,2.33,404,413
9,car,24.0,2.33,197,274
10,car,0.0,2.33,158,311
12,car,0.0,2.33,360,333
13,car,0.0,2.33,24,302
14,truck,24.0,2.33,195,482
15,car,0.0,2.33,195,483
17,car,33.94,2.33,277,322
18,car,33.94,2.33,137,368
19,car,24.0,2.33,402,233
20,car,24.0,2.33,230,253
21,car,0.0,2.33,321,232
25,car,0.0,2.33,85,225
26,car,24.0,2.33,302,251
27,car,0.0,2.33,285,277
28,car,0.0,2.33,252,228
29,car,24.0,2.33,13,343
30,car,24.0,2.33,358,244
31,person,33.94,2.33,208,322
33,car,24.0,2.33,384,264
37,car,0.0,2.33,275,221
39,car,33.94,2.33,396,519
42,person,67.88,2.33,295,479
44,car,0.0,2.33,37,245
46,car,24.0,2.33,69,274
48,motorcycle,67.88,2.33,297,505
55,car,0.0,2.33,108,248
60,car,0.0,2.33,136,187
64,person,67.88,2.33,156,727
68,car,24.0,2.33,19,552
70,person,120.0,2.33,295,471
72,car,24.0,2.33,20,544
74,car,24.0,2.33,372,313
1,car,24.0,2.38,261,574
2,car,24.0,2.38,348,658
3,car,98.95,2.38,139,723
4,car,24.0,2.38,140,434
5,car,0.0,2.38,261,368
6,car,0.0,2.38,267,329
7,car,0.0,2.38,385,383
8,car,24.0,2.38,404,412
9,car,0.0,2.38,197,274
10,car,24.0,2.38,159,311
12,car,24.0,2.38,361,333
13,car,24.0,2.38,24,303
14,truck,0.0,2.38,195,482
15,car,24.0,2.38,195,482
17,car,0.0,2.38,277,322
18,car,33.94,2.38,138,367
19,car,0.0,2.38,402,233
20,car,24.0,2.38,230,252
21,car,24.0,2.38,322,232
25,car,0.0,2.38,85,225
26,car,0.0,2.38,302,251
27,car,24.0,2.38,286,277
28,car,24.0,2.38,253,228
29,car,0.0,2.38,13,343
30,car,0.0,2.38,358,244
31,motorcycle,122.38,2.38,207,327
33,car,0.0,2.38,384,264
37,car,0.0,2.38,275,221
39,car,33.94,2.38,395,518
42,person,33.94,2.38,294,478
44,car,24.0,2.38,36,245
46,car,0.0,2.38,69,274
48,motorcycle,53.67,2.38,296,503
55,car,24.0,2.38,108,247
60,car,24.0,2.38,137,187
64,person,101.82,2.38,159,730
68,car,33.94,2.38,20,553
70,person,67.88,2.38,293,469
72,car,24.0,2.38,20,545
74,car,0.0,2.38,372,313
1,car,33.94,2.42,260,573
2,car,24.0,2.42,348,659
3,car,0.0,2.42,139,723
4,car,0.0,2.42,140,434
5,car,24.0,2.42,262,368
6,car,0.0,2.42,267,329
7,car,0.0,2.42,385,383
8,car,24.0,2.42,404,411
9,car,24.0,2.42,198,274
10,car,33.94,2.42,160,310
12,car,24.0,2.42,361,332
13,car,0.0,2.42,24,303
14,truck,24.0,2.42,195,481
15,car,0.0,2.42,195,482
17,car,33.94,2.42,278,323
18,car,24.0,2.42,137,367
19,car,33.94,2.42,403,232
20,car,33.94,2.42,231,251
21,car,0.0,2.42,322,232
25,car,0.0,2.42,85,225
26,car,24.0,2.42,303,251
27,car,53.67,2.42,284,278
28,car,24.0,2.42,254,228
29,car,0.0,2.42,13,343
30,car,0.0,2.42,358,244
31,motorcycle,0.0,2.42,207,327
33,car,24.0,2.42,385,264
37,car,33.94,2.42,276,222
39,car,24.0,2.42,395,517
42,person,75.89,2.42,293,481
44,car,24.0,2.42,36,246
46,car,0.0,2.42,69,274
48,motorcycle,33.94,2.42,295,502
55,car,24.0,2.42,108,248
60,car,24.0,2.42,137,188
64,person,53.67,2.42,160,732
68,car,0.0,2.42,20,553
70,person,33.94,2.42,292,468
72,car,33.94,2.42,21,546
74,car,0.0,2.42,372,313
1,car,24.0,2.46,260,572
2,car,33.94,2.46,347,658
3,car,265.09,2.46,150,724
4,car,0.0,2.46,140,434
5,car,0.0,2.46,262,368
6,car,24.0,2.46,268,329
7,car,24.0,2.46,384,383
8,car,0.0,2.46,404,411
9,car,24.0,2.46,199,274
10,car,0.0,2.46,160,310
12,car,0.0,2.46,361,332
13,car,0.0,2.46,24,303
14,truck,0.0,2.46,195,481
15,car,24.0,2.46,195,481
17,car,24.0,2.46,278,324
18,car,0.0,2.46,137,367
19,car,0.0,2.46,403,232
20,car,24.0,2.46,232,251
21,car,24.0,2.46,323,232
25,car,24.0,2.46,85,226
26,car,0.0,2.46,303,251
27,car,24.0,2.46,285,278
28,car,0.0,2.46,254,228
29,car,0.0,2.46,13,343
30,car,24.0,2.46,359,244
31,motorcycle,24.0,2.46,207,326
33,car,0.0,2.46,385,264
37,car,0.0,2.46,276,222
39,car,48.0,2.46,395,515
42,person,24.0,2.46,293,482
44,car,0.0,2.46,36,246
46,car,0.0,2.46,69,274
48,motorcycle,33.94,2.46,294,501
55,car,0.0,2.46,108,248
60,car,0.0,2.46,137,188
64,person,53.67,2.46,161,734
68,car,33.94,2.46,21,554
70,person,144.0,2.46,292,462
72,car,48.0,2.46,21,548
74,car,0.0,2.46,372,313
1,car,0.0,2.5,260,572
2,car,48.0,2.5,347,660
3,car,75.89,2.5,153,725
4,car,24.0,2.5,140,433
5,car,0.0,2.5,262,368
6,car,0.0,2.5,268,329
7,car,24.0,2.5,384,382
8,car,24.0,2.5,404,410
9,car,24.0,2.5,199,273
10,car,24.0,2.5,161,310
12,car,0.0,2.5,361,332
13,car,0.0,2.5,24,303
14,truck,24.0,2.5,195,480
15,car,0.0,2.5,195,481
17,car,24.0,2.5,279,324
18,car,0.0,2.5,137,367
19,car,24.0,2.5,404,232
20,car,24.0,2.5,232,250
21,car,0.0,2.5,323,232
25,car,0.0,2.5,85,226
26,car,24.0,2.5,304,251
27,car,24.0,2.5,286,278
28,car,24.0,2.5,255,228
29,car,0.0,2.5,13,343
30,car,0.0,2.5,359,244
31,person,53.67,2.5,208,324
33,car,24.0,2.5,386,264
37,car,24.0,2.5,277,222
39,car,33.94,2.5,394,514
42,person,129.24,2.5,291,477
44,car,0.0,2.5,36,246
46,car,24.0,2.5,69,275
48,motorcycle,33.94,2.5,293,500
55,car,33.94,2.5,109,247
60,car,24.0,2.5,138,188
64,person,120.0,2.5,165,737
68,car,24.0,2.5,21,555
70,person,75.89,2.5,293,459
72,car,33.94,2.5,22,549
74,car,24.0,2.5,373,313
1,car,24.0,2.54,260,571
2,car,0.0,2.54,347,660
3,car,75.89,2.54,156,726
4,car,0.0,2.54,140,433
5,car,33.94,2.54,263,367
6,car,53.67,2.54,269,327
7,car,0.0,2.54,384,382
8,car,0.0,2.54,404,410
9,car,0.0,2.54,199,273
10,car,24.0,2.54,161,309
12,car,24.0,2.54,361,333
13,car,24.0,2.54,24,304
14,truck,0.0,2.54,195,480
15,car,0.0,2.54,195,481
17,car,24.0,2.54,279,325
18,car,0.0,2.54,137,367
19,car,24.0,2.54,404,231
20,car,24.0,2.54,233,250
21,car,33.94,2.54,324,233
25,car,0.0,2.54,85,226
26,car,0.0,2.54,304,251
27,car,0.0,2.54,286,278
28,car,0.0,2.54,255,228
29,car,48.0,2.54,13,345
30,car,0.0,2.54,359,244
31,person,24.0,2.54,208,323
33,car,0.0,2.54,386,264
37,car,24.0,2.54,277,223
39,car,24.0,2.54,394,513
42,person,33.94,2.54,290,476
44,car,24.0,2.54,35,246
46,car,0.0,2.54,69,275
48,motorcycle,53.67,2.54,291,499
55,car,0.0,2.54,109,247
64,person,98.95,2.54,169,738
68,car,24.0,2.54,22,555
70,person,75.89,2.54,290,458
72,car,24.0,2.54,22,550
74,car,0.0,2.54,373,313
1,car,33.94,2.58,259,570
2,car,24.0,2.58,346,660
3,car,75.89,2.58,153,727
4,car,0.0,2.58,140,433
5,car,24.0,2.58,262,367
6,car,24.0,2.58,270,327
7,car,24.0,2.58,384,381
8,car,24.0,2.58,404,409
9,car,0.0,2.58,199,273
10,car,0.0,2.58,161,309
12,car,24.0,2.58,362,333
13,car,0.0,2.58,24,304
14,truck,0.0,2.58,195,480
15,car,24.0,2.58,195,480
17,car,33.94,2.58,280,326
18,car,24.0,2.58,137,366
19,car,24.0,2.58,404,232
20,car,24.0,2.58,233,249
21,car,0.0,2.58,324,233
25,car,0.0,2.58,85,226
26,car,0.0,2.58,304,251
27,car,24.0,2.58,287,278
28,car,24.0,2.58,256,228
29,car,0.0,2.58,13,345
30,car,0.0,2.58,359,244
31,person,24.0,2.58,209,323
33,car,24.0,2.58,387,264
37,car,0.0,2.58,277,223
39,car,33.94,2.58,393,512
42,person,33.94,2.58,289,475
44,car,0.0,2.58,35,246
46,car,0.0,2.58,69,275
48,motorcycle,33.94,2.58,290,498
55,car,0.0,2.58,109,247
64,person,67.88,2.58,171,740
70,person,33.94,2.58,289,457
72,car,53.67,2.58,23,552
74,car,0.0,2.58,373,313
1,car,0.0,2.62,259,570
2,car,53.67,2.62,347,658
3,car,75.89,2.62,150,728
4,car,24.0,2.62,140,432
5,car,33.94,2.62,263,366
6,car,33.94,2.62,271,326
7,car,24.0,2.62,383,381
8,car,0.0,2.62,404,409
9,car,0.0,2.62,199,273
10,car,24.0,2.62,162,309
12,car,0.0,2.62,362,333
13,car,24.0,2.62,24,305
14,truck,24.0,2.62,194,480
15,car,0.0,2.62,195,480
17,car,0.0,2.62,280,326
18,car,33.94,2.62,138,365
19,car,0.0,2.62,404,232
20,car,24.0,2.62,234,249
21,car,24.0,2.62,325,233
25,car,24.0,2.62,85,227
26,car,33.94,2.62,305,252
27,car,0.0,2.62,287,278
28,car,0.0,2.62,256,228
29,car,0.0,2.62,13,345
30,car,24.0,2.62,360,244
31,person,24.0,2.62,209,322
33,car,0.0,2.62,387,264
39,car,0.0,2.62,393,512
42,person,86.53,2.62,287,472
44,car,24.0,2.62,35,247
46,car,0.0,2.62,69,275
48,motorcycle,75.89,2.62,289,495
55,car,24.0,2.62,109,248
64,person,53.67,2.62,172,742
70,person,53.67,2.62,288,455
72,car,0.0,2.62,23,552
74,car,24.0,2.62,374,313
1,car,0.0,2.67,259,570
2,car,0.0,2.67,347,658
3,car,24.0,2.67,151,728
4,car,24.0,2.67,139,432
5,car,0.0,2.67,263,366
6,car,0.0,2.67,271,326
7,car,0.0,2.67,383,381
8,car,0.0,2.67,404,409
9,car,24.0,2.67,200,273
10,car,24.0,2.67,162,308
12,car,24.0,2.67,362,332
13,car,24.0,2.67,24,306
14,truck,0.0,2.67,194,480
15,car,24.0,2.67,194,480
17,car,33.94,2.67,281,327
18,car,33.94,2.67,139,364
19,car,0.0,2.67,404,232
20,car,0.0,2.67,234,249
21,car,0.0,2.67,325,233
25,car,0.0,2.67,85,227
26,car,0.0,2.67,305,252
27,car,24.0,2.67,288,278
28,car,24.0,2.67,257,228
29,car,24.0,2.67,13,346
30,car,0.0,2.67,360,244
31,person,48.0,2.67,211,322
33,car,24.0,2.67,388,264
39,car,33.94,2.67,392,511
42,person,24.0,2.67,287,473
44,car,0.0,2.67,35,247
46,car,24.0,2.67,69,276
48,motorcycle,53.67,2.67,288,493
55,car,0.0,2.67,109,248
64,person,101.82,2.67,175,745
70,person,33.94,2.67,287,454
72,car,24.0,2.67,24,552
74,car,0.0,2.67,374,313
1,car,24.0,2.71,258,570
2,car,48.0,2.71,347,656
3,car,53.67,2.71,153,729
4,car,33.94,2.71,138,431
5,car,0.0,2.71,263,366
6,car,0.0,2.71,271,326
7,car,24.0,2.71,384,381
8,car,24.0,2.71,404,408
9,car,33.94,2.71,201,272
10,car,0.0,2.71,162,308
12,car,0.0,2.71,362,332
13,car,24.0,2.71,24,307
14,truck,24.0,2.71,194,479
15,car,0.0,2.71,194,480
17,car,24.0,2.71,281,328
18,car,0.0,2.71,139,364
19,car,24.0,2.71,405,232
20,car,24.0,2.71,235,249
21,car,24.0,2.71,326,233
25,car,0.0,2.71,85,227
26,car,24.0,2.71,306,252
27,car,0.0,2.71,288,278
28,car,24.0,2.71,258,228
29,car,0.0,2.71,13,346
30,car,0.0,2.71,360,244
31,person,24.0,2.71,211,321
33,car,0.0,2.71,388,264
39,car,24.0,2.71,392,510
42,person,33.94,2.71,286,472
44,car,0.0,2.71,35,247
46,car,0.0,2.71,69,276
48,motorcycle,33.94,2.71,287,492
55,car,0.0,2.71,109,248
64,person,98.95,2.71,179,746
70,person,67.88,2.71,285,452
72,car,48.0,2.71,24,554
74,car,0.0,2.71,374,313
1,car,48.0,2.75,258,568
2,car,48.0,2.75,347,658
3,car,98.95,2.75,157,730
4,car,0.0,2.75,138,431
5,car,24.0,2.75,263,365
6,car,0.0,2.75,271,326
7,car,24.0,2.75,384,380
8,car,0.0,2.75,404,408
9,car,24.0,2.75,202,272
10,car,33.94,2.75,163,307
12,car,24.0,2.75,362,331
13,car,0.0,2.75,24,307
14,truck,0.0,2.75,194,479
15,car,24.0,2.75,194,479
18,car,24.0,2.75,140,364
19,car,24.0,2.75,405,231
20,car,0.0,2.75,235,249
21,car,24.0,2.75,327,233
25,car,0.0,2.75,85,227
26,car,0.0,2.75,306,252
27,car,24.0,2.75,289,278
28,car,0.0,2.75,258,228
29,car,0.0,2.75,13,346
30,car,0.0,2.75,360,244
31,person,24.0,2.75,212,321
33,car,24.0,2.75,389,264
39,car,24.0,2.75,392,509
42,person,67.88,2.75,284,470
44,car,0.0,2.75,35,247
46,car,0.0,2.75,69,276
48,motorcycle,53.67,2.75,286,490
55,car,0.0,2.75,109,248
64,person,53.67,2.75,181,747
70,person,53.67,2.75,284,450
72,car,48.0,2.75,24,556
74,car,0.0,2.75,374,313
1,car,24.0,2.79,258,567
2,car,48.0,2.79,347,656
3,car,75.89,2.79,160,731
4,car,24.0,2.79,138,430
5,car,24.0,2.79,263,364
6,car,33.94,2.79,272,325
7,car,0.0,2.79,384,380
8,car,24.0,2.79,403,408
9,car,24.0,2.79,203,272
10,car,24.0,2.79,164,307
12,car,24.0,2.79,363,331
13,car,0.0,2.79,24,307
14,truck,0.0,2.79,194,479
15,car,0.0,2.79,194,479
18,car,24.0,2.79,140,363
19,car,24.0,2.79,405,232
20,car,24.0,2.79,236,249
21,car,0.0,2.79,327,233
25,car,24.0,2.79,85,228
26,car,24.0,2.79,307,252
27,car,0.0,2.79,289,278
28,car,24.0,2.79,259,228
29,car,24.0,2.79,13,347
30,car,33.94,2.79,359,243
31,person,0.0,2.79,212,321
33,car,0.0,2.79,389,264
39,car,24.0,2.79,391,509
42,person,33.94,2.79,283,469
44,car,24.0,2.79,34,247
46,car,0.0,2.79,69,276
48,motorcycle,33.94,2.79,285,489
55,car,0.0,2.79,109,248
64,person,86.53,2.79,184,749
70,person,33.94,2.79,283,449
72,car,33.94,2.79,25,557
74,car,24.0,2.79,375,313
1,car,33.94,2.83,257,566
2,car,53.67,2.83,346,658
3,car,53.67,2.83,162,732
4,car,0.0,2.83,138,430
5,car,24.0,2.83,263,363
6,car,0.0,2.83,272,325
7,car,0.0,2.83,384,380
8,car,24.0,2.83,403,407
9,car,24.0,2.83,204,272
10,car,24.0,2.83,165,307
12,car,24.0,2.83,363,330
13,car,24.0,2.83,24,308
14,truck,24.0,2.83,194,478
15,car,24.0,2.83,194,478
18,car,24.0,2.83,141,363
19,car,0.0,2.83,405,232
20,car,0.0,2.83,236,249
21,car,33.94,2.83,328,234
25,car,0.0,2.83,85,228
26,car,0.0,2.83,307,252
27,car,33.94,2.83,290,277
28,car,0.0,2.83,259,228
29,car,0.0,2.83,13,347
30,car,0.0,2.83,359,243
31,person,53.67,2.83,213,319
33,car,24.0,2.83,390,264
39,car,24.0,2.83,391,508
42,person,24.0,2.83,283,468
44,car,33.94,2.83,33,248
46,car,24.0,2.83,69,277
48,motorcycle,53.67,2.83,284,487
55,car,33.94,2.83,110,249
64,person,67.88,2.83,186,751
70,person,53.67,2.83,282,447
72,car,24.0,2.83,25,558
74,car,0.0,2.83,375,313
1,car,48.0,2.88,257,564
2,car,24.0,2.88,346,659
3,car,48.0,2.88,162,734
4,car,0.0,2.88,138,430
5,car,24.0,2.88,264,363
6,car,24.0,2.88,273,325
7,car,24.0,2.88,384,379
8,car,0.0,2.88,403,407
9,car,0.0,2.88,204,272
10,car,0.0,2.88,165,307
12,car,0.0,2.88,363,330
13,car,0.0,2.88,24,308
14,truck,0.0,2.88,194,478
15,car,24.0,2.88,195,478
18,car,24.0,2.88,142,363
19,car,0.0,2.88,405,232
20,car,33.94,2.88,237,248
21,car,0.0,2.88,328,234
25,car,0.0,2.88,85,228
26,car,24.0,2.88,308,252
27,car,0.0,2.88,290,277
28,car,24.0,2.88,260,228
29,car,0.0,2.88,13,347
30,car,0.0,2.88,359,243
31,person,24.0,2.88,213,318
33,car,0.0,2.88,390,264
39,car,33.94,2.88,390,507
42,person,24.0,2.88,283,467
44,car,0.0,2.88,33,248
46,car,0.0,2.88,69,277
48,motorcycle,24.0,2.88,283,487
55,car,0.0,2.88,110,249
64,person,86.53,2.88,189,753
70,person,33.94,2.88,281,446
72,car,33.94,2.88,26,559
74,car,0.0,2.88,375,313
1,car,24.0,2.92,257,563
2,car,0.0,2.92,346,659
3,car,75.89,2.92,159,735
4,car,0.0,2.92,138,430
5,car,24.0,2.92,264,362
6,car,0.0,2.92,273,325
7,car,24.0,2.92,384,378
8,car,0.0,2.92,403,407
9,car,24.0,2.92,205,272
10,car,24.0,2.92,166,307
12,car,33.94,2.92,364,329
13,car,0.0,2.92,24,308
14,truck,0.0,2.92,194,478
15,car,0.0,2.92,195,478
18,car,24.0,2.92,142,362
19,car,0.0,2.92,405,232
20,car,0.0,2.92,237,248
21,car,24.0,2.92,329,234
25,car,0.0,2.92,85,228
26,car,0.0,2.92,308,252
27,car,0.0,2.92,290,277
28,car,24.0,2.92,261,228
29,car,24.0,2.92,13,348
30,car,0.0,2.92,359,243
31,person,0.0,2.92,213,318
33,car,24.0,2.92,391,264
39,car,48.0,2.92,390,505
42,person,33.94,2.92,282,466
44,car,0.0,2.92,33,248
46,car,0.0,2.92,69,277
48,motorcycle,24.0,2.92,282,487
55,car,0.0,2.92,110,249
64,person,67.88,2.92,191,755
70,person,53.67,2.92,280,444
72,car,24.0,2.92,26,560
74,car,24.0,2.92,376,313
1,car,24.0,2.96,256,563
2,car,24.0,2.96,347,659
3,car,24.0,2.96,159,736
4,car,0.0,2.96,138,430
5,car,0.0,2.96,264,362
6,car,0.0,2.96,273,325
7,car,24.0,2.96,385,378
8,car,24.0,2.96,403,406
9,car,0.0,2.96,205,272
10,car,0.0,2.96,166,307
12,car,24.0,2.96,364,330
13,car,24.0,2.96,24,309
14,car,24.0,2.96,194,477
15,car,24.0,2.96,195,477
18,car,24.0,2.96,143,362
19,car,24.0,2.96,406,232
20,car,24.0,2.96,238,248
21,car,0.0,2.96,329,234
25,car,24.0,2.96,85,229
26,car,0.0,2.96,308,252
27,car,24.0,2.96,291,277
28,car,0.0,2.96,261,228
29,car,0.0,2.96,13,348
30,car,0.0,2.96,359,243
31,person,24.0,2.96,214,318
33,car,24.0,2.96,391,265
39,car,0.0,2.96,390,505
42,person,48.0,2.96,280,466
44,car,0.0,2.96,33,248
46,car,0.0,2.96,69,277
48,motorcycle,75.89,2.96,281,484
55,car,0.0,2.96,110,249
64,person,86.53,2.96,194,757
70,person,53.67,2.96,278,443
72,car,33.94,2.96,27,561
74,car,0.0,2.96,376,313
1,car,24.0,3.0,256,562
2,car,24.0,3.0,347,658
3,car,48.0,3.0,161,736
4,car,24.0,3.0,138,429
5,car,0.0,3.0,264,362
6,car,33.94,3.0,274,324
7,car,24.0,3.0,385,377
8,car,0.0,3.0,403,406
9,car,24.0,3.0,206,272
10,car,0.0,3.0,166,307
12,car,24.0,3.0,364,329
13,car,0.0,3.0,24,309
14,car,24.0,3.0,194,478
15,truck,24.0,3.0,195,478
18,car,0.0,3.0,143,362
19,car,0.0,3.0,406,232
20,car,0.0,3.0,238,248
21,car,24.0,3.0,330,234
25,car,0.0,3.0,85,229
26,car,24.0,3.0,309,252
27,car,169.71,3.0,292,270
28,car,24.0,3.0,262,228
29,car,24.0,3.0,13,349
30,car,0.0,3.0,359,243
31,person,0.0,3.0,214,318
33,car,24.0,3.0,392,265
39,car,33.94,3.0,389,504
42,person,145.99,3.0,279,460
44,car,24.0,3.0,33,249
46,car,0.0,3.0,69,277
48,motorcycle,33.94,3.0,280,483
55,car,0.0,3.0,110,249
64,person,67.88,3.0,196,759
70,person,53.67,3.0,277,441
72,car,24.0,3.0,27,562
82,car,0,3.0,14,221
1,car,24.0,3.04,256,561
2,car,33.94,3.04,346,657
3,car,53.67,3.04,163,737
4,car,0.0,3.04,138,429
5,car,0.0,3.04,264,362
6,car,24.0,3.04,274,323
7,car,0.0,3.04,385,377
8,car,0.0,3.04,403,406
9,car,0.0,3.04,206,272
10,car,24.0,3.04,167,307
12,car,0.0,3.04,364,329
13,car,0.0,3.04,24,309
14,truck,24.0,3.04,194,479
15,car,24.0,3.04,195,479
18,car,24.0,3.04,144,362
19,car,0.0,3.04,406,232
20,car,24.0,3.04,239,248
21,car,0.0,3.04,330,234
25,car,0.0,3.04,85,229
26,car,0.0,3.04,309,252
27,car,48.0,3.04,292,272
28,car,0.0,3.04,262,228
29,car,0.0,3.04,13,349
